2019-08-02 09:23:27.824 logback [main] INFO  com.jindi.land.LandApplication - Starting LandApplication on localhost with PID 18496 (/Users/mac/work/source/idea/java1.8/landCraw/target/classes started by mac in /Users/mac/work/source/idea/java1.8/landCraw)
2019-08-02 09:23:42.415 logback [pool-5-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://220.179.210.128:43761
2019-08-02 09:23:42.439 logback [pool-2-thread-5] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 重庆市, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:42.533 logback [pool-2-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:42.533 logback [pool-2-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 福建省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:42.578 logback [pool-2-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 辽宁省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:42.624 logback [pool-3-thread-5] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:42.624 logback [pool-3-thread-5] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 重庆市, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:42.640 logback [pool-3-thread-5] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 重庆市, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:42.921 logback [pool-3-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:42.922 logback [pool-3-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 陕西省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:42.940 logback [pool-3-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 陕西省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:43.087 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:43.087 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 青海省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:43.154 logback [pool-2-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://112.87.5.235:43861
2019-08-02 09:23:43.179 logback [pool-2-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 西藏, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:43.371 logback [pool-5-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:43.371 logback [pool-5-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 陕西省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:43.474 logback [pool-5-thread-1] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 陕西省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:43.517 logback [pool-2-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://106.56.246.216:4381
2019-08-02 09:23:43.540 logback [pool-3-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://113.85.54.91:4341
2019-08-02 09:23:43.656 logback [pool-3-thread-5] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://119.5.74.38:4385
2019-08-02 09:23:43.767 logback [pool-5-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://117.68.115.40:4362
2019-08-02 09:23:43.932 logback [pool-2-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://117.69.98.114:43511
2019-08-02 09:23:43.990 logback [pool-2-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:43.990 logback [pool-2-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 辽宁省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:44.011 logback [pool-2-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 辽宁省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:44.038 logback [pool-4-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://119.114.108.77:43521
2019-08-02 09:23:44.063 logback [pool-3-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://112.84.52.226:4378
2019-08-02 09:23:44.063 logback [pool-5-thread-5] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:44.063 logback [pool-5-thread-5] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 贵州省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:44.084 logback [pool-5-thread-5] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 贵州省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:44.233 logback [pool-4-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://182.247.180.39:4381
2019-08-02 09:23:44.692 logback [pool-3-thread-5] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:44.692 logback [pool-3-thread-5] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 重庆市, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:44.761 logback [pool-3-thread-5] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 辽宁省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:45.074 logback [pool-5-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:45.074 logback [pool-5-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 陕西省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:45.102 logback [pool-5-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 陕西省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=2
2019-08-02 09:23:45.134 logback [pool-3-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://14.134.201.145:43721
2019-08-02 09:23:45.168 logback [pool-2-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://113.120.36.132:4342
2019-08-02 09:23:45.224 logback [pool-3-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:45.224 logback [pool-3-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 福建省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:45.236 logback [pool-2-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:45.236 logback [pool-2-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 陕西省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:45.255 logback [pool-2-thread-1] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 陕西省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:45.289 logback [pool-3-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 西藏, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:45.588 logback [pool-4-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:45.589 logback [pool-4-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 陕西省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:45.654 logback [pool-4-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 辽宁省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=1
2019-08-02 09:23:45.783 logback [pool-3-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:45.783 logback [pool-3-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 黑龙江省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:45.864 logback [pool-3-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 甘肃省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:46.294 logback [pool-4-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://27.40.94.175:43251
2019-08-02 09:23:46.465 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:46.465 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 西藏, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:46.478 logback [pool-2-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 西藏, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:46.564 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:46.564 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 青海省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:46.614 logback [pool-4-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://119.142.215.159:43411
2019-08-02 09:23:46.624 logback [pool-4-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 西藏, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=1
2019-08-02 09:23:47.037 logback [pool-2-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://114.237.40.131:4356
2019-08-02 09:23:47.108 logback [pool-5-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:47.108 logback [pool-5-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 青海省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:47.124 logback [pool-5-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 青海省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=2
2019-08-02 09:23:47.126 logback [pool-4-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:47.126 logback [pool-4-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 辽宁省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:47.136 logback [pool-4-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 辽宁省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=2
2019-08-02 09:23:47.281 logback [pool-4-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://59.57.149.57:4303
2019-08-02 09:23:47.471 logback [pool-4-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - failed proxy=http://125.115.94.28:43861
2019-08-02 09:23:47.606 logback [pool-3-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://113.103.117.122:4337
2019-08-02 09:23:47.758 logback [pool-5-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://220.186.130.246:4312
2019-08-02 09:23:47.865 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:47.865 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 西藏, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:48.011 logback [pool-2-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 甘肃省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:48.141 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:48.141 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 西藏, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:48.159 logback [pool-4-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 西藏, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=2
2019-08-02 09:23:48.283 logback [pool-3-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:48.283 logback [pool-3-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 青海省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:48.292 logback [pool-3-thread-1] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 青海省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:48.420 logback [pool-4-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://115.153.88.157:4351
2019-08-02 09:23:48.557 logback [pool-2-thread-5] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://114.99.8.182:43761
2019-08-02 09:23:48.595 logback [pool-3-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:48.596 logback [pool-3-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 甘肃省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:48.614 logback [pool-2-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://183.150.46.75:43481
2019-08-02 09:23:48.618 logback [pool-3-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 甘肃省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:48.713 logback [pool-5-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:48.713 logback [pool-5-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 青海省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:48.722 logback [pool-4-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://49.77.211.46:4351
2019-08-02 09:23:48.785 logback [pool-5-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 重庆市, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:48.929 logback [pool-3-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://124.113.192.218:43511
2019-08-02 09:23:48.979 logback [pool-4-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://183.154.0.225:43211
2019-08-02 09:23:49.333 logback [pool-3-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://113.100.9.47:4337
2019-08-02 09:23:49.436 logback [pool-2-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:49.436 logback [pool-2-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 福建省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:49.474 logback [pool-2-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 福建省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:49.518 logback [pool-5-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://182.34.199.215:4376
2019-08-02 09:23:49.579 logback [pool-2-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://115.213.171.125:4323
2019-08-02 09:23:49.639 logback [pool-3-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:49.640 logback [pool-3-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 青海省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:49.696 logback [pool-3-thread-1] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 湖南省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:49.704 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:49.704 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 西藏, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:49.805 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:49.805 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 甘肃省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:49.866 logback [pool-2-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 甘肃省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:49.867 logback [pool-3-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - failed proxy=http://114.229.193.184:43161
2019-08-02 09:23:49.995 logback [pool-4-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 甘肃省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=1
2019-08-02 09:23:50.130 logback [pool-4-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:50.130 logback [pool-4-thread-1] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 福建省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:50.160 logback [pool-5-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:50.160 logback [pool-5-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 重庆市, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:50.173 logback [pool-5-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 重庆市, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=2
2019-08-02 09:23:50.198 logback [pool-4-thread-1] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 湖南省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=1
2019-08-02 09:23:50.216 logback [pool-3-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:50.216 logback [pool-3-thread-3] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 甘肃省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:50.271 logback [pool-4-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:50.271 logback [pool-4-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 重庆市, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:50.283 logback [pool-3-thread-3] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 湖北省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:50.288 logback [pool-4-thread-2] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 重庆市, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=2
2019-08-02 09:23:50.734 logback [pool-4-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://113.94.123.23:4387
2019-08-02 09:23:50.780 logback [pool-2-thread-4] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://119.85.9.163:43421
2019-08-02 09:23:50.869 logback [pool-3-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://180.95.169.78:43641
2019-08-02 09:23:50.911 logback [pool-4-thread-1] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://106.122.168.197:43021
2019-08-02 09:23:50.998 logback [pool-2-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://113.128.26.32:4342
2019-08-02 09:23:51.446 logback [pool-3-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://125.118.246.46:4304
2019-08-02 09:23:51.577 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:51.577 logback [pool-4-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 甘肃省, date = 2000-01-01 - 1989-02-11
2019-08-02 09:23:51.596 logback [pool-4-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 甘肃省, date = 2000-01-01 - 1989-02-11, pageCount = 1, pageNo=2
2019-08-02 09:23:51.603 logback [pool-2-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:51.603 logback [pool-2-thread-4] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 福建省, date = 2000-01-01 - 2019-08-02
2019-08-02 09:23:51.655 logback [pool-3-thread-3] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://182.105.200.38:4375
2019-08-02 09:23:51.681 logback [pool-2-thread-4] INFO  c.jindi.land.handler.LandCrawHandler - 抓取列表页：province = 湖南省, date = 2000-01-01 - 2019-08-02, pageCount = 1, pageNo=1
2019-08-02 09:23:51.740 logback [pool-4-thread-2] INFO  c.j.l.s.impl.CrawCommonServiceImpl - get success proxy=http://175.167.59.44:43841
2019-08-02 09:23:51.854 logback [Thread-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3e6ef8ad: startup date [Fri Aug 02 09:23:27 CST 2019]; root of context hierarchy
2019-08-02 09:23:51.854 logback [Thread-7] INFO  com.jindi.proxy.ProxyPool - current proxyQueue.size=1170
2019-08-02 09:23:51.854 logback [Thread-4] INFO  com.jindi.proxy.ProxyPool - current proxyQueue.size=0
2019-08-02 09:23:51.854 logback [Thread-7] INFO  com.jindi.proxy.ProxyPool - exit ProxyPool
2019-08-02 09:23:51.854 logback [Thread-4] INFO  com.jindi.proxy.ProxyPool - exit ProxyPool
2019-08-02 09:23:51.856 logback [Thread-9] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2019-08-02 09:23:51.879 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - get cookie failed
2019-08-02 09:23:51.879 logback [pool-2-thread-2] WARN  c.jindi.land.handler.LandCrawHandler - craw failed：province = 甘肃省, date = 2000-01-01 - 2019-08-02
